PLL_OUTPUT MHz, HSE, PLLM, PLLN, PLLP, DMA_BEATS, actual color clock MHz, error
161.33, 16000000, 18, 363, 2, 12, 3.361111, -0.061023
188.24, 16000000, 17, 400, 2, 14, 3.361345, -0.060958
201.71, 16000000, 14, 353, 2, 15, 3.361905, -0.060801
188.27, 16000000, 15, 353, 2, 14, 3.361905, -0.060801
215.20, 16000000, 10, 269, 2, 16, 3.362500, -0.060635
174.86, 16000000, 7, 153, 2, 13, 3.362637, -0.060596
188.31, 16000000, 13, 306, 2, 14, 3.362637, -0.060596
174.86, 16000000, 14, 306, 2, 13, 3.362637, -0.060596
161.41, 16000000, 17, 343, 2, 12, 3.362745, -0.060566
201.78, 16000000, 9, 227, 2, 15, 3.362963, -0.060505
148.00, 16000000, 4, 74, 2, 11, 3.363636, -0.060317
148.00, 16000000, 6, 111, 2, 11, 3.363636, -0.060317
148.00, 16000000, 8, 148, 2, 11, 3.363636, -0.060317
148.00, 16000000, 10, 185, 2, 11, 3.363636, -0.060317
161.45, 16000000, 11, 222, 2, 12, 3.363636, -0.060317
188.36, 16000000, 11, 259, 2, 14, 3.363636, -0.060317
215.27, 16000000, 11, 296, 2, 16, 3.363636, -0.060317
148.00, 16000000, 12, 222, 2, 11, 3.363636, -0.060317
148.00, 16000000, 14, 259, 2, 11, 3.363636, -0.060317
148.00, 16000000, 16, 296, 2, 11, 3.363636, -0.060317
148.00, 16000000, 18, 333, 2, 11, 3.363636, -0.060317
148.00, 16000000, 20, 370, 2, 11, 3.363636, -0.060317
148.00, 16000000, 22, 407, 2, 11, 3.363636, -0.060317
201.85, 16000000, 13, 328, 2, 15, 3.364103, -0.060187
174.93, 16000000, 15, 328, 2, 13, 3.364103, -0.060187
215.33, 16000000, 12, 323, 2, 16, 3.364583, -0.060053
161.50, 16000000, 16, 323, 2, 12, 3.364583, -0.060053
201.88, 16000000, 17, 429, 2, 15, 3.364706, -0.060019
188.44, 16000000, 9, 212, 2, 14, 3.365079, -0.059914
188.44, 16000000, 18, 424, 2, 14, 3.365079, -0.059914
161.52, 16000000, 21, 424, 2, 12, 3.365079, -0.059914
175.00, 16000000, 8, 175, 2, 13, 3.365385, -0.059829
215.38, 16000000, 13, 350, 2, 16, 3.365385, -0.059829
175.00, 16000000, 16, 350, 2, 13, 3.365385, -0.059829
215.43, 16000000, 14, 377, 2, 16, 3.366071, -0.059637
188.50, 16000000, 16, 377, 2, 14, 3.366071, -0.059637
175.06, 16000000, 17, 372, 2, 13, 3.366516, -0.059513
202.00, 16000000, 4, 101, 2, 15, 3.366667, -0.059471
161.60, 16000000, 5, 101, 2, 12, 3.366667, -0.059471
202.00, 16000000, 8, 202, 2, 15, 3.366667, -0.059471
161.60, 16000000, 10, 202, 2, 12, 3.366667, -0.059471
202.00, 16000000, 12, 303, 2, 15, 3.366667, -0.059471
161.60, 16000000, 15, 303, 2, 12, 3.366667, -0.059471
202.00, 16000000, 16, 404, 2, 15, 3.366667, -0.059471
161.60, 16000000, 20, 404, 2, 12, 3.366667, -0.059471
215.47, 16000000, 15, 404, 2, 16, 3.366667, -0.059471
215.50, 16000000, 16, 431, 2, 16, 3.367188, -0.059325
188.57, 16000000, 7, 165, 2, 14, 3.367347, -0.059281
188.57, 16000000, 14, 330, 2, 14, 3.367347, -0.059281
175.11, 16000000, 9, 197, 2, 13, 3.367521, -0.059232
175.11, 16000000, 18, 394, 2, 13, 3.367521, -0.059232
148.17, 16000000, 23, 426, 2, 11, 3.367589, -0.059213
148.19, 16000000, 21, 389, 2, 11, 3.367965, -0.059108
148.21, 16000000, 19, 352, 2, 11, 3.368421, -0.058981
161.68, 16000000, 19, 384, 2, 12, 3.368421, -0.058981
175.16, 16000000, 19, 416, 2, 13, 3.368421, -0.058981
202.13, 16000000, 15, 379, 2, 15, 3.368889, -0.058850
148.24, 16000000, 17, 315, 2, 11, 3.368984, -0.058823
229.09, 16000000, 11, 315, 2, 17, 3.368984, -0.058823
188.67, 16000000, 12, 283, 2, 14, 3.369048, -0.058806
161.71, 16000000, 14, 283, 2, 12, 3.369048, -0.058806
175.20, 16000000, 10, 219, 2, 13, 3.369231, -0.058754
202.18, 16000000, 11, 278, 2, 15, 3.369697, -0.058624
148.27, 16000000, 15, 278, 2, 11, 3.369697, -0.058624
188.71, 16000000, 17, 401, 2, 14, 3.369748, -0.058610
229.14, 16000000, 14, 401, 2, 17, 3.369748, -0.058610
161.78, 16000000, 9, 182, 2, 12, 3.370370, -0.058436
161.78, 16000000, 18, 364, 2, 12, 3.370370, -0.058436
175.27, 16000000, 11, 241, 2, 13, 3.370629, -0.058364
148.31, 16000000, 13, 241, 2, 11, 3.370629, -0.058364
188.80, 16000000, 5, 118, 2, 14, 3.371429, -0.058140
188.80, 16000000, 10, 236, 2, 14, 3.371429, -0.058140
188.80, 16000000, 15, 354, 2, 14, 3.371429, -0.058140
202.29, 16000000, 7, 177, 2, 15, 3.371429, -0.058140
202.29, 16000000, 14, 354, 2, 15, 3.371429, -0.058140
175.33, 16000000, 12, 263, 2, 13, 3.371795, -0.058038
161.85, 16000000, 13, 263, 2, 12, 3.371795, -0.058038
148.36, 16000000, 11, 204, 2, 11, 3.371901, -0.058009
148.36, 16000000, 22, 408, 2, 11, 3.371901, -0.058009
229.33, 16000000, 3, 86, 2, 17, 3.372549, -0.057827
229.33, 16000000, 6, 172, 2, 17, 3.372549, -0.057827
229.33, 16000000, 12, 344, 2, 17, 3.372549, -0.057827
202.35, 16000000, 17, 430, 2, 15, 3.372549, -0.057827
229.33, 16000000, 9, 258, 2, 17, 3.372549, -0.057827
229.33, 16000000, 15, 430, 2, 17, 3.372549, -0.057827
161.88, 16000000, 17, 344, 2, 12, 3.372549, -0.057827
148.40, 16000000, 20, 371, 2, 11, 3.372727, -0.057778
175.38, 16000000, 13, 285, 2, 13, 3.372781, -0.057763
188.89, 16000000, 18, 425, 2, 14, 3.373016, -0.057697
161.90, 16000000, 21, 425, 2, 12, 3.373016, -0.057697
202.40, 16000000, 10, 253, 2, 15, 3.373333, -0.057608
188.92, 16000000, 13, 307, 2, 14, 3.373626, -0.057526
175.43, 16000000, 14, 307, 2, 13, 3.373626, -0.057526
148.44, 16000000, 9, 167, 2, 11, 3.373737, -0.057495
148.44, 16000000, 18, 334, 2, 11, 3.373737, -0.057495
202.46, 16000000, 13, 329, 2, 15, 3.374359, -0.057322
175.47, 16000000, 15, 329, 2, 13, 3.374359, -0.057322
216.00, 16000000, 2, 54, 2, 16, 3.375000, -0.057143
216.00, 16000000, 3, 81, 2, 16, 3.375000, -0.057143
162.00, 16000000, 4, 81, 2, 12, 3.375000, -0.057143
216.00, 16000000, 4, 108, 2, 16, 3.375000, -0.057143
216.00, 16000000, 5, 135, 2, 16, 3.375000, -0.057143
216.00, 16000000, 6, 162, 2, 16, 3.375000, -0.057143
162.00, 16000000, 8, 162, 2, 12, 3.375000, -0.057143
189.00, 16000000, 8, 189, 2, 14, 3.375000, -0.057143
216.00, 16000000, 8, 216, 2, 16, 3.375000, -0.057143
216.00, 16000000, 9, 243, 2, 16, 3.375000, -0.057143
216.00, 16000000, 10, 270, 2, 16, 3.375000, -0.057143
216.00, 16000000, 11, 297, 2, 16, 3.375000, -0.057143
162.00, 16000000, 12, 243, 2, 12, 3.375000, -0.057143
216.00, 16000000, 12, 324, 2, 16, 3.375000, -0.057143
216.00, 16000000, 13, 351, 2, 16, 3.375000, -0.057143
148.50, 16000000, 16, 297, 2, 11, 3.375000, -0.057143
162.00, 16000000, 16, 324, 2, 12, 3.375000, -0.057143
175.50, 16000000, 16, 351, 2, 13, 3.375000, -0.057143
189.00, 16000000, 16, 378, 2, 14, 3.375000, -0.057143
202.50, 16000000, 16, 405, 2, 15, 3.375000, -0.057143
162.00, 16000000, 20, 405, 2, 12, 3.375000, -0.057143
216.00, 16000000, 7, 189, 2, 16, 3.375000, -0.057143
216.00, 16000000, 14, 378, 2, 16, 3.375000, -0.057143
216.00, 16000000, 15, 405, 2, 16, 3.375000, -0.057143
148.52, 16000000, 23, 427, 2, 11, 3.375494, -0.057005
229.54, 16000000, 13, 373, 2, 17, 3.375566, -0.056985
175.53, 16000000, 17, 373, 2, 13, 3.375566, -0.056985
175.56, 16000000, 18, 395, 2, 13, 3.376068, -0.056844
229.60, 16000000, 10, 287, 2, 17, 3.376471, -0.056732
175.58, 16000000, 19, 417, 2, 13, 3.376518, -0.056719
189.09, 16000000, 11, 260, 2, 14, 3.376623, -0.056689
148.57, 16000000, 21, 390, 2, 11, 3.376623, -0.056689
148.57, 16000000, 7, 130, 2, 11, 3.376623, -0.056689
148.57, 16000000, 14, 260, 2, 11, 3.376623, -0.056689
162.11, 16000000, 19, 385, 2, 12, 3.377193, -0.056530
189.14, 16000000, 14, 331, 2, 14, 3.377551, -0.056430
202.67, 16000000, 3, 76, 2, 15, 3.377778, -0.056367
202.67, 16000000, 6, 152, 2, 15, 3.377778, -0.056367
202.67, 16000000, 9, 228, 2, 15, 3.377778, -0.056367
202.67, 16000000, 12, 304, 2, 15, 3.377778, -0.056367
162.13, 16000000, 15, 304, 2, 12, 3.377778, -0.056367
202.67, 16000000, 15, 380, 2, 15, 3.377778, -0.056367
148.63, 16000000, 19, 353, 2, 11, 3.377990, -0.056307
189.18, 16000000, 17, 402, 2, 14, 3.378151, -0.056262
229.71, 16000000, 7, 201, 2, 17, 3.378151, -0.056262
229.71, 16000000, 14, 402, 2, 17, 3.378151, -0.056262
148.67, 16000000, 12, 223, 2, 11, 3.378788, -0.056085
162.18, 16000000, 11, 223, 2, 12, 3.378788, -0.056085
162.22, 16000000, 18, 365, 2, 12, 3.379630, -0.055849
229.82, 16000000, 11, 316, 2, 17, 3.379679, -0.055836
148.71, 16000000, 17, 316, 2, 11, 3.379679, -0.055836
148.73, 16000000, 22, 409, 2, 11, 3.380165, -0.055700
202.82, 16000000, 17, 431, 2, 15, 3.380392, -0.055636
229.87, 16000000, 15, 431, 2, 17, 3.380392, -0.055636
189.33, 16000000, 3, 71, 2, 14, 3.380952, -0.055480
189.33, 16000000, 6, 142, 2, 14, 3.380952, -0.055480
189.33, 16000000, 12, 284, 2, 14, 3.380952, -0.055480
162.29, 16000000, 21, 426, 2, 12, 3.380952, -0.055480
162.29, 16000000, 7, 142, 2, 12, 3.380952, -0.055480
189.33, 16000000, 9, 213, 2, 14, 3.380952, -0.055480
162.29, 16000000, 14, 284, 2, 12, 3.380952, -0.055480
202.86, 16000000, 14, 355, 2, 15, 3.380952, -0.055480
189.33, 16000000, 15, 355, 2, 14, 3.380952, -0.055480
189.33, 16000000, 18, 426, 2, 14, 3.380952, -0.055480
148.80, 16000000, 5, 93, 2, 11, 3.381818, -0.055238
148.80, 16000000, 10, 186, 2, 11, 3.381818, -0.055238
202.91, 16000000, 11, 279, 2, 15, 3.381818, -0.055238
148.80, 16000000, 15, 279, 2, 11, 3.381818, -0.055238
148.80, 16000000, 20, 372, 2, 11, 3.381818, -0.055238
230.00, 16000000, 4, 115, 2, 17, 3.382353, -0.055089
230.00, 16000000, 8, 230, 2, 17, 3.382353, -0.055089
230.00, 16000000, 12, 345, 2, 17, 3.382353, -0.055089
162.35, 16000000, 17, 345, 2, 12, 3.382353, -0.055089
203.00, 16000000, 8, 203, 2, 15, 3.383333, -0.054815
162.40, 16000000, 10, 203, 2, 12, 3.383333, -0.054815
216.53, 16000000, 15, 406, 2, 16, 3.383333, -0.054815
203.00, 16000000, 16, 406, 2, 15, 3.383333, -0.054815
162.40, 16000000, 20, 406, 2, 12, 3.383333, -0.054815
148.87, 16000000, 23, 428, 2, 11, 3.383399, -0.054796
148.89, 16000000, 18, 335, 2, 11, 3.383838, -0.054674
189.50, 16000000, 16, 379, 2, 14, 3.383929, -0.054648
216.57, 16000000, 14, 379, 2, 16, 3.383929, -0.054648
176.00, 16000000, 3, 66, 2, 13, 3.384615, -0.054457
176.00, 16000000, 4, 88, 2, 13, 3.384615, -0.054457
176.00, 16000000, 5, 110, 2, 13, 3.384615, -0.054457
176.00, 16000000, 6, 132, 2, 13, 3.384615, -0.054457
176.00, 16000000, 8, 176, 2, 13, 3.384615, -0.054457
176.00, 16000000, 9, 198, 2, 13, 3.384615, -0.054457
176.00, 16000000, 10, 220, 2, 13, 3.384615, -0.054457
176.00, 16000000, 11, 242, 2, 13, 3.384615, -0.054457
176.00, 16000000, 12, 264, 2, 13, 3.384615, -0.054457
148.92, 16000000, 13, 242, 2, 11, 3.384615, -0.054457
162.46, 16000000, 13, 264, 2, 12, 3.384615, -0.054457
176.00, 16000000, 13, 286, 2, 13, 3.384615, -0.054457
189.54, 16000000, 13, 308, 2, 14, 3.384615, -0.054457
203.08, 16000000, 13, 330, 2, 15, 3.384615, -0.054457
216.62, 16000000, 13, 352, 2, 16, 3.384615, -0.054457
230.15, 16000000, 13, 374, 2, 17, 3.384615, -0.054457
176.00, 16000000, 15, 330, 2, 13, 3.384615, -0.054457
176.00, 16000000, 16, 352, 2, 13, 3.384615, -0.054457
176.00, 16000000, 17, 374, 2, 13, 3.384615, -0.054457
176.00, 16000000, 18, 396, 2, 13, 3.384615, -0.054457
176.00, 16000000, 19, 418, 2, 13, 3.384615, -0.054457
176.00, 16000000, 7, 154, 2, 13, 3.384615, -0.054457
176.00, 16000000, 14, 308, 2, 13, 3.384615, -0.054457
148.95, 16000000, 21, 391, 2, 11, 3.385281, -0.054270
216.67, 16000000, 12, 325, 2, 16, 3.385417, -0.054233
162.50, 16000000, 16, 325, 2, 12, 3.385417, -0.054233
230.22, 16000000, 9, 259, 2, 17, 3.385621, -0.054176
189.60, 16000000, 10, 237, 2, 14, 3.385714, -0.054150
162.53, 16000000, 19, 386, 2, 12, 3.385965, -0.054080
149.00, 16000000, 8, 149, 2, 11, 3.386364, -0.053968
216.73, 16000000, 11, 298, 2, 16, 3.386364, -0.053968
149.00, 16000000, 16, 298, 2, 11, 3.386364, -0.053968
230.29, 16000000, 14, 403, 2, 17, 3.386555, -0.053915
189.65, 16000000, 17, 403, 2, 14, 3.386555, -0.053915
203.20, 16000000, 5, 127, 2, 15, 3.386667, -0.053883
203.20, 16000000, 10, 254, 2, 15, 3.386667, -0.053883
203.20, 16000000, 15, 381, 2, 15, 3.386667, -0.053883
216.80, 16000000, 10, 271, 2, 16, 3.387500, -0.053651
149.05, 16000000, 19, 354, 2, 11, 3.387560, -0.053634
189.71, 16000000, 7, 166, 2, 14, 3.387755, -0.053579
189.71, 16000000, 14, 332, 2, 14, 3.387755, -0.053579
230.40, 16000000, 5, 144, 2, 17, 3.388235, -0.053445
230.40, 16000000, 10, 288, 2, 17, 3.388235, -0.053445
149.09, 16000000, 11, 205, 2, 11, 3.388430, -0.053391
149.09, 16000000, 22, 410, 2, 11, 3.388430, -0.053391
162.67, 16000000, 3, 61, 2, 12, 3.388889, -0.053263
162.67, 16000000, 6, 122, 2, 12, 3.388889, -0.053263
162.67, 16000000, 9, 183, 2, 12, 3.388889, -0.053263
162.67, 16000000, 12, 244, 2, 12, 3.388889, -0.053263
203.33, 16000000, 12, 305, 2, 15, 3.388889, -0.053263
162.67, 16000000, 18, 366, 2, 12, 3.388889, -0.053263
189.78, 16000000, 18, 427, 2, 14, 3.388889, -0.053263
162.67, 16000000, 21, 427, 2, 12, 3.388889, -0.053263
216.89, 16000000, 9, 244, 2, 16, 3.388889, -0.053263
162.67, 16000000, 15, 305, 2, 12, 3.388889, -0.053263
189.82, 16000000, 11, 261, 2, 14, 3.389610, -0.053061
149.14, 16000000, 14, 261, 2, 11, 3.389610, -0.053061
149.18, 16000000, 17, 317, 2, 11, 3.390374, -0.052848
230.55, 16000000, 11, 317, 2, 17, 3.390374, -0.052848
203.43, 16000000, 7, 178, 2, 15, 3.390476, -0.052819
203.43, 16000000, 14, 356, 2, 15, 3.390476, -0.052819
189.87, 16000000, 15, 356, 2, 14, 3.390476, -0.052819
217.00, 16000000, 8, 217, 2, 16, 3.390625, -0.052778
149.20, 16000000, 20, 373, 2, 11, 3.390909, -0.052698
149.22, 16000000, 23, 429, 2, 11, 3.391304, -0.052588
203.50, 16000000, 16, 407, 2, 15, 3.391667, -0.052487
162.80, 16000000, 20, 407, 2, 12, 3.391667, -0.052487
217.07, 16000000, 15, 407, 2, 16, 3.391667, -0.052487
230.67, 16000000, 6, 173, 2, 17, 3.392157, -0.052350
230.67, 16000000, 12, 346, 2, 17, 3.392157, -0.052350
162.82, 16000000, 17, 346, 2, 12, 3.392157, -0.052350
203.56, 16000000, 9, 229, 2, 15, 3.392593, -0.052228
176.42, 16000000, 19, 419, 2, 13, 3.392713, -0.052194
190.00, 16000000, 4, 95, 2, 14, 3.392857, -0.052154
190.00, 16000000, 8, 190, 2, 14, 3.392857, -0.052154
190.00, 16000000, 12, 285, 2, 14, 3.392857, -0.052154
190.00, 16000000, 16, 380, 2, 14, 3.392857, -0.052154
217.14, 16000000, 7, 190, 2, 16, 3.392857, -0.052154
162.86, 16000000, 14, 285, 2, 12, 3.392857, -0.052154
217.14, 16000000, 14, 380, 2, 16, 3.392857, -0.052154
176.44, 16000000, 18, 397, 2, 13, 3.393162, -0.052069
230.77, 16000000, 13, 375, 2, 17, 3.393665, -0.051928
176.47, 16000000, 17, 375, 2, 13, 3.393665, -0.051928
149.33, 16000000, 3, 56, 2, 11, 3.393939, -0.051852
149.33, 16000000, 6, 112, 2, 11, 3.393939, -0.051852
149.33, 16000000, 12, 224, 2, 11, 3.393939, -0.051852
149.33, 16000000, 9, 168, 2, 11, 3.393939, -0.051852
162.91, 16000000, 11, 224, 2, 12, 3.393939, -0.051852
203.64, 16000000, 11, 280, 2, 15, 3.393939, -0.051852
149.33, 16000000, 15, 280, 2, 11, 3.393939, -0.051852
149.33, 16000000, 18, 336, 2, 11, 3.393939, -0.051852
149.33, 16000000, 21, 392, 2, 11, 3.393939, -0.051852
217.23, 16000000, 13, 353, 2, 16, 3.394231, -0.051770
176.50, 16000000, 16, 353, 2, 13, 3.394231, -0.051770
162.95, 16000000, 19, 387, 2, 12, 3.394737, -0.051629
203.69, 16000000, 13, 331, 2, 15, 3.394872, -0.051591
176.53, 16000000, 15, 331, 2, 13, 3.394872, -0.051591
230.86, 16000000, 7, 202, 2, 17, 3.394958, -0.051567
230.86, 16000000, 14, 404, 2, 17, 3.394958, -0.051567
190.12, 16000000, 17, 404, 2, 14, 3.394958, -0.051567
203.73, 16000000, 15, 382, 2, 15, 3.395556, -0.051400
190.15, 16000000, 13, 309, 2, 14, 3.395604, -0.051387
176.57, 16000000, 14, 309, 2, 13, 3.395604, -0.051387
217.33, 16000000, 6, 163, 2, 16, 3.395833, -0.051323
217.33, 16000000, 12, 326, 2, 16, 3.395833, -0.051323
163.00, 16000000, 8, 163, 2, 12, 3.395833, -0.051323
163.00, 16000000, 16, 326, 2, 12, 3.395833, -0.051323
176.62, 16000000, 13, 287, 2, 13, 3.396450, -0.051150
149.45, 16000000, 22, 411, 2, 11, 3.396694, -0.051082
190.22, 16000000, 9, 214, 2, 14, 3.396825, -0.051045
190.22, 16000000, 18, 428, 2, 14, 3.396825, -0.051045
163.05, 16000000, 21, 428, 2, 12, 3.396825, -0.051045
231.00, 16000000, 8, 231, 2, 17, 3.397059, -0.050980
149.47, 16000000, 19, 355, 2, 11, 3.397129, -0.050961
176.67, 16000000, 12, 265, 2, 13, 3.397436, -0.050875
163.08, 16000000, 13, 265, 2, 12, 3.397436, -0.050875
217.45, 16000000, 11, 299, 2, 16, 3.397727, -0.050794
149.50, 16000000, 16, 299, 2, 11, 3.397727, -0.050794
190.29, 16000000, 14, 333, 2, 14, 3.397959, -0.050729
163.11, 16000000, 18, 367, 2, 12, 3.398148, -0.050676
176.73, 16000000, 11, 243, 2, 13, 3.398601, -0.050549
149.54, 16000000, 13, 243, 2, 11, 3.398601, -0.050549
231.11, 16000000, 9, 260, 2, 17, 3.398693, -0.050524
149.57, 16000000, 23, 430, 2, 11, 3.399209, -0.050379
204.00, 16000000, 2, 51, 2, 15, 3.400000, -0.050159
204.00, 16000000, 4, 102, 2, 15, 3.400000, -0.050159
163.20, 16000000, 5, 102, 2, 12, 3.400000, -0.050159
190.40, 16000000, 5, 119, 2, 14, 3.400000, -0.050159
217.60, 16000000, 5, 136, 2, 16, 3.400000, -0.050159
204.00, 16000000, 6, 153, 2, 15, 3.400000, -0.050159
204.00, 16000000, 8, 204, 2, 15, 3.400000, -0.050159
149.60, 16000000, 10, 187, 2, 11, 3.400000, -0.050159
163.20, 16000000, 10, 204, 2, 12, 3.400000, -0.050159
176.80, 16000000, 10, 221, 2, 13, 3.400000, -0.050159
190.40, 16000000, 10, 238, 2, 14, 3.400000, -0.050159
204.00, 16000000, 10, 255, 2, 15, 3.400000, -0.050159
217.60, 16000000, 10, 272, 2, 16, 3.400000, -0.050159
231.20, 16000000, 10, 289, 2, 17, 3.400000, -0.050159
204.00, 16000000, 12, 306, 2, 15, 3.400000, -0.050159
163.20, 16000000, 15, 306, 2, 12, 3.400000, -0.050159
190.40, 16000000, 15, 357, 2, 14, 3.400000, -0.050159
204.00, 16000000, 16, 408, 2, 15, 3.400000, -0.050159
149.60, 16000000, 20, 374, 2, 11, 3.400000, -0.050159
163.20, 16000000, 20, 408, 2, 12, 3.400000, -0.050159
204.00, 16000000, 14, 357, 2, 15, 3.400000, -0.050159
217.60, 16000000, 15, 408, 2, 16, 3.400000, -0.050159
176.84, 16000000, 19, 420, 2, 13, 3.400810, -0.049932
231.27, 16000000, 11, 318, 2, 17, 3.401070, -0.049860
149.65, 16000000, 17, 318, 2, 11, 3.401070, -0.049860
176.89, 16000000, 9, 199, 2, 13, 3.401709, -0.049681
176.89, 16000000, 18, 398, 2, 13, 3.401709, -0.049681
190.50, 16000000, 16, 381, 2, 14, 3.401786, -0.049660
217.71, 16000000, 14, 381, 2, 16, 3.401786, -0.049660
231.33, 16000000, 12, 347, 2, 17, 3.401961, -0.049611
163.29, 16000000, 17, 347, 2, 12, 3.401961, -0.049611
149.71, 16000000, 21, 393, 2, 11, 3.402597, -0.049433
190.55, 16000000, 11, 262, 2, 14, 3.402597, -0.049433
149.71, 16000000, 7, 131, 2, 11, 3.402597, -0.049433
149.71, 16000000, 14, 262, 2, 11, 3.402597, -0.049433
176.94, 16000000, 17, 376, 2, 13, 3.402715, -0.049400
231.38, 16000000, 13, 376, 2, 17, 3.402715, -0.049400
217.78, 16000000, 9, 245, 2, 16, 3.402778, -0.049383
163.33, 16000000, 12, 245, 2, 12, 3.402778, -0.049383
231.43, 16000000, 14, 405, 2, 17, 3.403361, -0.049220
190.59, 16000000, 17, 405, 2, 14, 3.403361, -0.049220
163.37, 16000000, 19, 388, 2, 12, 3.403509, -0.049178
177.00, 16000000, 8, 177, 2, 13, 3.403846, -0.049084
217.85, 16000000, 13, 354, 2, 16, 3.403846, -0.049084
177.00, 16000000, 16, 354, 2, 13, 3.403846, -0.049084
149.78, 16000000, 18, 337, 2, 11, 3.404040, -0.049030
204.27, 16000000, 15, 383, 2, 15, 3.404444, -0.048917
190.67, 16000000, 6, 143, 2, 14, 3.404762, -0.048828
190.67, 16000000, 12, 286, 2, 14, 3.404762, -0.048828
190.67, 16000000, 18, 429, 2, 14, 3.404762, -0.048828
163.43, 16000000, 7, 143, 2, 12, 3.404762, -0.048828
163.43, 16000000, 14, 286, 2, 12, 3.404762, -0.048828
163.43, 16000000, 21, 429, 2, 12, 3.404762, -0.048828
149.82, 16000000, 11, 206, 2, 11, 3.404959, -0.048773
149.82, 16000000, 22, 412, 2, 11, 3.404959, -0.048773
204.31, 16000000, 13, 332, 2, 15, 3.405128, -0.048726
177.07, 16000000, 15, 332, 2, 13, 3.405128, -0.048726
204.36, 16000000, 11, 281, 2, 15, 3.406061, -0.048465
149.87, 16000000, 15, 281, 2, 11, 3.406061, -0.048465
218.00, 16000000, 4, 109, 2, 16, 3.406250, -0.048413
218.00, 16000000, 8, 218, 2, 16, 3.406250, -0.048413
218.00, 16000000, 12, 327, 2, 16, 3.406250, -0.048413
163.50, 16000000, 16, 327, 2, 12, 3.406250, -0.048413
190.77, 16000000, 13, 310, 2, 14, 3.406593, -0.048317
177.14, 16000000, 7, 155, 2, 13, 3.406593, -0.048317
177.14, 16000000, 14, 310, 2, 13, 3.406593, -0.048317
149.89, 16000000, 19, 356, 2, 11, 3.406699, -0.048287
149.91, 16000000, 23, 431, 2, 11, 3.407115, -0.048171
163.56, 16000000, 9, 184, 2, 12, 3.407407, -0.048089
163.56, 16000000, 18, 368, 2, 12, 3.407407, -0.048089
204.44, 16000000, 9, 230, 2, 15, 3.407407, -0.048089
190.86, 16000000, 7, 167, 2, 14, 3.408163, -0.047878
190.86, 16000000, 14, 334, 2, 14, 3.408163, -0.047878
177.23, 16000000, 13, 288, 2, 13, 3.408284, -0.047844
218.13, 16000000, 15, 409, 2, 16, 3.408333, -0.047831
204.50, 16000000, 16, 409, 2, 15, 3.408333, -0.047831
163.60, 16000000, 20, 409, 2, 12, 3.408333, -0.047831
177.26, 16000000, 19, 421, 2, 13, 3.408907, -0.047670
150.00, 16000000, 4, 75, 2, 11, 3.409091, -0.047619
150.00, 16000000, 8, 150, 2, 11, 3.409091, -0.047619
218.18, 16000000, 11, 300, 2, 16, 3.409091, -0.047619
150.00, 16000000, 12, 225, 2, 11, 3.409091, -0.047619
150.00, 16000000, 16, 300, 2, 11, 3.409091, -0.047619
150.00, 16000000, 20, 375, 2, 11, 3.409091, -0.047619
163.64, 16000000, 11, 225, 2, 12, 3.409091, -0.047619
190.93, 16000000, 15, 358, 2, 14, 3.409524, -0.047498
204.57, 16000000, 7, 179, 2, 15, 3.409524, -0.047498
204.57, 16000000, 14, 358, 2, 15, 3.409524, -0.047498
177.33, 16000000, 6, 133, 2, 13, 3.410256, -0.047293
177.33, 16000000, 12, 266, 2, 13, 3.410256, -0.047293
163.69, 16000000, 13, 266, 2, 12, 3.410256, -0.047293
177.33, 16000000, 18, 399, 2, 13, 3.410256, -0.047293
218.29, 16000000, 7, 191, 2, 16, 3.410714, -0.047165
191.00, 16000000, 8, 191, 2, 14, 3.410714, -0.047165
218.29, 16000000, 14, 382, 2, 16, 3.410714, -0.047165
191.00, 16000000, 16, 382, 2, 14, 3.410714, -0.047165
204.67, 16000000, 12, 307, 2, 15, 3.411111, -0.047055
163.73, 16000000, 15, 307, 2, 12, 3.411111, -0.047055
150.10, 16000000, 21, 394, 2, 11, 3.411255, -0.047014
232.00, 16000000, 2, 58, 2, 17, 3.411765, -0.046872
232.00, 16000000, 3, 87, 2, 17, 3.411765, -0.046872
232.00, 16000000, 4, 116, 2, 17, 3.411765, -0.046872
232.00, 16000000, 5, 145, 2, 17, 3.411765, -0.046872
232.00, 16000000, 6, 174, 2, 17, 3.411765, -0.046872
232.00, 16000000, 8, 232, 2, 17, 3.411765, -0.046872
232.00, 16000000, 9, 261, 2, 17, 3.411765, -0.046872
232.00, 16000000, 10, 290, 2, 17, 3.411765, -0.046872
232.00, 16000000, 11, 319, 2, 17, 3.411765, -0.046872
232.00, 16000000, 12, 348, 2, 17, 3.411765, -0.046872
232.00, 16000000, 13, 377, 2, 17, 3.411765, -0.046872
150.12, 16000000, 17, 319, 2, 11, 3.411765, -0.046872
177.41, 16000000, 17, 377, 2, 13, 3.411765, -0.046872
191.06, 16000000, 17, 406, 2, 14, 3.411765, -0.046872
232.00, 16000000, 7, 203, 2, 17, 3.411765, -0.046872
232.00, 16000000, 14, 406, 2, 17, 3.411765, -0.046872
163.76, 16000000, 17, 348, 2, 12, 3.411765, -0.046872
